date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:14	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:27%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-new-ultraglow-copy-600x600-132.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-new-ultraglow-copy-600x600-132.jpg	(from https://www.beardo.in/categories)
12:42:14	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:27%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-shampoo-773.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-shampoo-773.jpg	(from https://www.beardo.in/categories)
12:42:15	7374/7374	UR-MCZ	200	added ('OK')	image/png	etag:W/%220-gzip%22	https://www.beardo.in/images/offerbadges/x14.png.pagespeed.ic.t6g_nLH1EQ.png	/home/dhawal/websites/my%20new%20project/www.beardo.in/images/offerbadges/x14.png.pagespeed.ic.t6g_nLH1EQ.png	(from https://www.beardo.in/categories)
12:42:22	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:35%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-chacoal-body-wash-254.jpeg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-chacoal-body-wash-254.jpg	(from https://www.beardo.in/categories)
12:42:22	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:36%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-19893534-10155385740330283-895345403-o-600x600-159.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-19893534-10155385740330283-895345403-o-600x600-159.jpg	(from https://www.beardo.in/categories)
12:42:22	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:35%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-facewash-176.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-facewash-176.jpg	(from https://www.beardo.in/categories)
12:42:22	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:35%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-de-tan-caffeine-face-scrub-03-1768.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-de-tan-caffeine-face-scrub-03-1768.jpg	(from https://www.beardo.in/categories)
12:42:24	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:37%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-beardo-activated-charcoal-brick-soap-512x512-2500.png	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-beardo-activated-charcoal-brick-soap-512x512-2500.png	(from https://www.beardo.in/categories)
12:42:24	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:37%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-combo-copy-249.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-combo-copy-249.jpg	(from https://www.beardo.in/categories)
12:42:24	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:37%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-beardo-grooming-kit-card01-1886.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-beardo-grooming-kit-card01-1886.jpg	(from https://www.beardo.in/categories)
12:42:25	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:38%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-spray2-1812.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-spray2-1812.jpg	(from https://www.beardo.in/categories)
12:42:25	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:38%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-deepseasoap-600x600-56.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-deepseasoap-600x600-56.jpg	(from https://www.beardo.in/categories)
12:42:25	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:38%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-oldfashioned-189.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-oldfashioned-189.jpg	(from https://www.beardo.in/categories)
12:42:26	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:39%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-beard-oil-50ml-irish-royale-600x600-94.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-beard-oil-50ml-irish-royale-600x600-94.jpg	(from https://www.beardo.in/categories)
12:42:26	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:39%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-blackvelvette-190.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-blackvelvette-190.jpg	(from https://www.beardo.in/categories)
12:42:26	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:39%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-growth-combo-600x600-151.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-growth-combo-600x600-151.jpg	(from https://www.beardo.in/categories)
12:42:27	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:40%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-gift-box-155.jpeg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-gift-box-155.jpg	(from https://www.beardo.in/categories)
12:42:27	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:40%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-c-849.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-c-849.jpg	(from https://www.beardo.in/categories)
12:42:27	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:41%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-o-847.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-o-847.jpg	(from https://www.beardo.in/categories)
12:42:29	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:42%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-beard-oil-30ml-the-classic-2-6.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-beard-oil-30ml-the-classic-2-6.jpg	(from https://www.beardo.in/categories)
12:42:29	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:42%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-i-846.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-i-846.jpg	(from https://www.beardo.in/categories)
12:42:29	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:42%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-b-848.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-b-848.jpg	(from https://www.beardo.in/categories)
12:42:30	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:43%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-oldfashioned-830.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-oldfashioned-830.jpg	(from https://www.beardo.in/categories)
12:42:30	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:43%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-irish-829.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-irish-829.jpg	(from https://www.beardo.in/categories)
12:42:30	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:43%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-classic-833.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-classic-833.jpg	(from https://www.beardo.in/categories)
12:42:30	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:43%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-1-1789.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-1-1789.jpg	(from https://www.beardo.in/categories)
12:42:31	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:45%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-black-velvette-835.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-black-velvette-835.jpg	(from https://www.beardo.in/categories)
12:42:31	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:45%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-beardo-comb-13092017-600x600-121.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-beardo-comb-13092017-600x600-121.jpg	(from https://www.beardo.in/categories)
12:42:31	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:45%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-mug-3-126.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-mug-3-126.jpg	(from https://www.beardo.in/categories)
12:42:39	12869/12869	UR-MC-	200	added ('OK')	application/javascript	etag:%22bdf1e18cd51df33f09bbdd1504daf378%22	https://apis.google.com/js/api:client.js	/home/dhawal/websites/my%20new%20project/apis.google.com/js/api_client.js	(from https://www.beardo.in/categories)
12:42:40	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:54%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x215-hair-growth-gel-image-02-2027.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x215-hair-growth-gel-image-02-2027.jpg	(from https://www.beardo.in/concerns/hair-fall)
12:42:41	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:55%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x215-beardo-neem-face-scrub-2-1994.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x215-beardo-neem-face-scrub-2-1994.jpg	(from https://www.beardo.in/concerns/hair-fall)
12:42:42	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:56%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x215-strong-75-141.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x215-strong-75-141.jpg	(from https://www.beardo.in/concerns/hair-fall)
12:42:44	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:57%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x215-beardo-neem-face-wash-2042.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x215-beardo-neem-face-wash-2042.jpg	(from https://www.beardo.in/concerns/hair-fall)
12:42:44	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:57%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-beardolite-600x600-102.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x283-beardolite-600x600-102.jpg	(from https://www.beardo.in/categories)
12:42:46	353/353	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:34:59%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x215-insta-bright-face-combo-1586.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x215-insta-bright-face-combo-1586.jpg	(from https://www.beardo.in/concerns/hair-fall)
12:42:52	97714/97714	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://platform.twitter.com/widgets.js	/home/dhawal/websites/my%20new%20project/platform.twitter.com/widgets.js	(from https://www.beardo.in/community)
12:43:00	3900/3900	UR-MCZ	200	added ('OK')	image/png	etag:W/%220-gzip%22	https://www.beardo.in/images/xhome-2018-05-insta.png.pagespeed.ic.WZrBae8KWG.png	/home/dhawal/websites/my%20new%20project/www.beardo.in/images/xhome-2018-05-insta.png.pagespeed.ic.WZrBae8KWG.png	(from https://www.beardo.in/about-us)
12:43:00	2130/2130	UR-MCZ	200	added ('OK')	image/png	etag:W/%220-gzip%22	https://www.beardo.in/images/xearn-point.png.pagespeed.ic.XmdJHo2fsE.png	/home/dhawal/websites/my%20new%20project/www.beardo.in/images/xearn-point.png.pagespeed.ic.XmdJHo2fsE.png	(from https://www.beardo.in/beardo-points-rewards)
12:43:01	1504/1504	UR-MCZ	200	added ('OK')	image/png	etag:W/%220-gzip%22	https://www.beardo.in/images/xget-discount.png.pagespeed.ic.a3G4ybDwcp.png	/home/dhawal/websites/my%20new%20project/www.beardo.in/images/xget-discount.png.pagespeed.ic.a3G4ybDwcp.png	(from https://www.beardo.in/beardo-points-rewards)
12:43:01	215/215	UR-MCZ	200	added ('OK')	image/png	etag:W/%220-gzip%22	https://www.beardo.in/images/xrs.png.pagespeed.ic.q9-wsIyPNQ.png	/home/dhawal/websites/my%20new%20project/www.beardo.in/images/xrs.png.pagespeed.ic.q9-wsIyPNQ.png	(from https://www.beardo.in/beardo-points-rewards)
12:43:08	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:21%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-beard-mustache-wax-emailer-design-2047.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-beard-mustache-wax-emailer-design-2047.jpg	(from https://www.beardo.in/blog)
12:43:09	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:22%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-1150x700-2039.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-1150x700-2039.jpg	(from https://www.beardo.in/blog)
12:43:09	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:23%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-1150x700-2025.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-1150x700-2025.jpg	(from https://www.beardo.in/blog)
12:43:10	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:23%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-1150x700-2012.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-1150x700-2012.jpg	(from https://www.beardo.in/blog)
12:43:11	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:24%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-1150x700-1882.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-1150x700-1882.jpg	(from https://www.beardo.in/blog)
12:43:15	127020/127020	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2009:35:26%20GMT	https://www.beardo.in/categories/	/home/dhawal/websites/my%20new%20project/www.beardo.in/categories/index.html	(from https://www.beardo.in/categories)
12:43:15	0/-1	---M--	302	error ('')			https://www.beardo.in/checkout/address	/home/dhawal/websites/my%20new%20project/www.beardo.in/checkout/address.6a8.delayed	(from https://www.beardo.in/categories/)
12:43:16	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:25%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-1150x700-1863.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-1150x700-1863.jpg	(from https://www.beardo.in/blog)
12:43:17	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:30%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-1150x700-1-1705.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-1150x700-1-1705.jpg	(from https://www.beardo.in/blog)
12:43:17	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:31%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-800x-222-1594-1689.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-800x-222-1594-1689.jpg	(from https://www.beardo.in/blog)
12:43:19	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:32%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-7d87629e-1e30-4474-8217-b121beac00be-1564.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-7d87629e-1e30-4474-8217-b121beac00be-1564.jpg	(from https://www.beardo.in/blog)
12:43:32	55887/55887	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2009:35:40%20GMT	https://www.beardo.in/skin/beardo-all-rounder-combo-for-men	/home/dhawal/websites/my%20new%20project/www.beardo.in/skin/beardo-all-rounder-combo-for-men.html	(from https://www.beardo.in/categories)
12:43:32	0/-1	---M--	302	error ('')			https://www.beardo.in/checkout/address	/home/dhawal/websites/my%20new%20project/www.beardo.in/checkout/address.6a9.delayed	(from https://www.beardo.in/skin/beardo-all-rounder-combo-for-men)
12:43:33	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:46%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-800x-9c30bc99-54d4-4527-ae3a-f99ee6f18923-1550-1690.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-800x-9c30bc99-54d4-4527-ae3a-f99ee6f18923-1550-1690.jpg	(from https://www.beardo.in/blog)
12:43:35	43/43	URF---	200	added ('OK%20(cached)')	image/gif		https://q.quora.com/_/ad/dad9b44d2c184c54a0bff9cfda058b56/pixel?tag=ViewContent&noscript=1	/home/dhawal/websites/my%20new%20project/q.quora.com/_/ad/dad9b44d2c184c54a0bff9cfda058b56/pixel30eb.gif	(from https://www.beardo.in/categories)
12:43:36	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:50%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-b0bbf8a7-df50-49e2-87de-43d72b889741-1538.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-b0bbf8a7-df50-49e2-87de-43d72b889741-1538.jpg	(from https://www.beardo.in/blog)
12:43:39	58931/58931	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2009:35:51%20GMT	https://www.beardo.in/skin/beardo-turmeric-gel-for-men	/home/dhawal/websites/my%20new%20project/www.beardo.in/skin/beardo-turmeric-gel-for-men.html	(from https://www.beardo.in/categories)
12:43:40	0/-1	---M--	302	error ('')			https://www.beardo.in/checkout/address	/home/dhawal/websites/my%20new%20project/www.beardo.in/checkout/address.6aa.delayed	(from https://www.beardo.in/skin/beardo-turmeric-gel-for-men)
12:43:41	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:54%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-beardo-anthem-blog-image-1-1421.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-beardo-anthem-blog-image-1-1421.jpg	(from https://www.beardo.in/blog)
12:43:41	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:55%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-beardo-blog-creative-2048x1100-1-1-1-1188.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-beardo-blog-creative-2048x1100-1-1-1-1188.jpg	(from https://www.beardo.in/blog)
12:43:42	357/357	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:56%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-vitamin-c-915.png	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-vitamin-c-915.png	(from https://www.beardo.in/blog)
12:43:46	55792/55792	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2009:35:58%20GMT	https://www.beardo.in/skin/beardo-tattoo-shiner-gel-	/home/dhawal/websites/my%20new%20project/www.beardo.in/skin/beardo-tattoo-shiner-gel-.html	(from https://www.beardo.in/categories)
12:43:46	0/-1	---M--	302	error ('')			https://www.beardo.in/checkout/address	/home/dhawal/websites/my%20new%20project/www.beardo.in/checkout/address.6ab.delayed	(from https://www.beardo.in/skin/beardo-tattoo-shiner-gel-)
12:43:46	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:35:58%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-keratin-blog-1-thumbnail-1-909.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-keratin-blog-1-thumbnail-1-909.jpg	(from https://www.beardo.in/blog)
12:43:52	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:36:01%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-2-1-1-692.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blog-thumbnail-2-1-1-692.jpg	(from https://www.beardo.in/blog)
12:43:53	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:36:06%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-summer-cam-blog-thumbnail-1-623.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-summer-cam-blog-thumbnail-1-623.jpg	(from https://www.beardo.in/blog)
12:43:54	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:36:07%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-ultraglow-blog-thumbail-1-621.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-ultraglow-blog-thumbail-1-621.jpg	(from https://www.beardo.in/blog)
12:43:56	57500/57500	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2009:36:09%20GMT	https://www.beardo.in/skin/beardo-the-acne-control-neem-combo-for-men	/home/dhawal/websites/my%20new%20project/www.beardo.in/skin/beardo-the-acne-control-neem-combo-for-men.html	(from https://www.beardo.in/categories)
12:43:56	0/-1	---M--	302	error ('')			https://www.beardo.in/checkout/address	/home/dhawal/websites/my%20new%20project/www.beardo.in/checkout/address.6ac.delayed	(from https://www.beardo.in/skin/beardo-the-acne-control-neem-combo-for-men)
12:43:56	355/355	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	application/xml	date:Tue,%2019%20Nov%202019%2009:36:09%20GMT	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blackmagic-blog-619.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-blackmagic-blog-619.jpg	(from https://www.beardo.in/blog)
